timestamp,asn,num_routes,num_new_routes,num_withdrawals,num_origin_changes,num_route_changes,max_path_length,avg_path_length,max_edit_distance,avg_edit_distance,num_announcements,num_unique_prefixes_announced
2018-11-12 21:05:00,4809,1,1,0,0,0,0,0.0,0,0.0,3,1
2018-11-12 21:10:00,4809,228,227,0,0,0,3,0.013157894736842105,0,0.0,231,228
2018-11-12 21:15:00,4809,6,0,229,0,5,6,4.833333333333333,4,3.1666666666666665,294,6
2018-11-12 21:20:00,4809,228,222,7,0,6,6,0.14912280701754385,5,0.10964912280701754,501,228
2018-11-12 21:25:00,4809,6,0,229,0,6,6,3.8333333333333335,5,4.166666666666667,198,6
2018-11-12 21:30:00,4809,6,0,3,0,5,6,4.833333333333333,3,2.1666666666666665,25,6
2018-11-12 21:35:00,4809,1,0,5,0,0,3,3.0,0,0.0,3,1
2018-11-12 21:40:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-12 21:45:00,4809,1,0,0,0,1,5,5.0,2,2.0,1,1
2018-11-12 21:50:00,4809,6,5,7,0,1,3,0.5,2,0.3333333333333333,227,6
2018-11-12 21:55:00,4809,1,0,5,0,0,3,3.0,0,0.0,1,1
2018-11-12 22:00:00,4809,1,0,1,0,0,3,3.0,0,0.0,3,1
2018-11-12 22:05:00,4809,5,4,0,0,0,3,0.6,0,0.0,5,5
2018-11-12 22:10:00,4809,5,0,0,0,4,3,3.0,1,0.8,8,5
2018-11-12 22:15:00,4809,1,0,4,0,0,3,3.0,0,0.0,2,1
2018-11-12 22:20:00,4809,5,4,0,0,0,3,0.6,0,0.0,25,5
2018-11-12 22:25:00,4809,1,0,4,0,0,3,3.0,0,0.0,1,1
2018-11-12 22:30:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-12 22:35:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-12 22:40:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-12 22:45:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-12 22:50:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-12 22:55:00,4809,202,201,0,0,1,5,0.024752475247524754,3,0.01485148514851485,204,202
2018-11-12 23:00:00,4809,7,0,195,0,7,4,3.857142857142857,4,3.7142857142857144,8,7
2018-11-12 23:05:00,4809,1,0,6,0,0,3,3.0,0,0.0,1,1
2018-11-12 23:10:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-12 23:15:00,4809,6,5,0,0,0,3,0.5,0,0.0,7,6
2018-11-12 23:20:00,4809,2,1,5,0,0,3,1.5,0,0.0,2,2
2018-11-12 23:25:00,4809,1,0,1,0,0,3,3.0,0,0.0,1,1
2018-11-12 23:30:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-12 23:35:00,4809,1,0,0,0,0,3,3.0,0,0.0,3,1
2018-11-12 23:40:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-12 23:45:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-12 23:50:00,4809,3,2,1,0,0,3,1.0,0,0.0,14,3
2018-11-12 23:55:00,4809,9,8,3,0,0,3,0.3333333333333333,0,0.0,19,9
2018-11-13 00:00:00,4809,8,0,1,0,0,6,5.625,0,0.0,16,8
2018-11-13 00:05:00,4809,0,0,8,0,0,0,0.0,0,0.0,0,0
2018-11-13 00:10:00,4809,95,95,0,0,0,0,0.0,0,0.0,191,95
2018-11-13 00:15:00,4809,1,0,94,0,0,3,3.0,0,0.0,1,1
2018-11-13 00:20:00,4809,1,0,1,0,0,3,3.0,0,0.0,3,1
2018-11-13 00:25:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 00:30:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-13 00:35:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 00:40:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 00:45:00,4809,5,4,0,0,0,3,0.6,0,0.0,9,5
2018-11-13 00:50:00,4809,1,0,5,0,0,3,3.0,0,0.0,4,1
2018-11-13 00:55:00,4809,12,11,0,0,0,3,0.25,0,0.0,18,12
2018-11-13 01:00:00,4809,1,0,11,0,0,3,3.0,0,0.0,1,1
2018-11-13 01:05:00,4809,16,15,1,0,0,3,0.1875,0,0.0,21,16
2018-11-13 01:10:00,4809,1,0,15,0,0,3,3.0,0,0.0,1,1
2018-11-13 01:15:00,4809,1,0,0,0,0,3,3.0,0,0.0,3,1
2018-11-13 01:20:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-13 01:25:00,4809,1,0,1,0,0,3,3.0,0,0.0,3,1
2018-11-13 01:30:00,4809,1,0,1,0,0,3,3.0,0,0.0,2,1
2018-11-13 01:35:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 01:40:00,4809,1,0,0,0,0,3,3.0,0,0.0,3,1
2018-11-13 01:45:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 01:50:00,4809,0,0,1,0,0,0,0.0,0,0.0,0,0
2018-11-13 01:55:00,4809,1,1,0,0,0,0,0.0,0,0.0,4,1
2018-11-13 02:00:00,4809,1,0,1,0,0,3,3.0,0,0.0,2,1
2018-11-13 02:05:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 02:10:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-13 02:15:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-13 02:20:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 02:25:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
