timestamp,asn,num_routes,num_new_routes,num_withdrawals,num_origin_changes,num_route_changes,max_path_length,avg_path_length,max_edit_distance,avg_edit_distance,num_announcements,num_unique_prefixes_announced,anomaly_status
2018-07-29 23:50:00,58224,0,0,13,0,0,0,0.0,0,0.0,0,0,no anomalies detected
2018-07-29 23:55:00,58224,30,30,94,0,0,0,0.0,0,0.0,2856,30,no anomalies detected
2018-07-30 00:00:00,58224,7,2,25,0,5,7,5.0,3,2.142857142857143,140,7,no anomalies detected
2018-07-30 00:05:00,58224,15,13,66,0,1,18,2.2666666666666666,14,0.9333333333333332,244,15,"anomaly detected at 2018-07-30 00:05:00 due to high value of max_path_length=18, max_edit_distance=14"
2018-07-30 00:10:00,58224,15,9,10,0,1,18,6.4,2,0.1333333333333333,18,15,anomaly detected at 2018-07-30 00:10:00 due to high value of max_edit_distance=2
2018-07-30 00:15:00,58224,17,15,13,0,0,18,2.117647058823529,0,0.0,30,17,no anomalies detected
2018-07-30 00:20:00,58224,6,5,16,0,0,15,2.5,0,0.0,6,6,no anomalies detected
2018-07-30 00:25:00,58224,37,37,637,0,0,0,0.0,0,0.0,9792,37,no anomalies detected
2018-07-30 00:30:00,58224,15,5,27,0,10,15,6.666666666666667,3,2.0,25,15,anomaly detected at 2018-07-30 00:30:00 due to high value of max_path_length=15
2018-07-30 00:35:00,58224,5,1,11,0,4,14,10.0,3,1.8,6,5,no anomalies detected
2018-07-30 00:40:00,58224,202,202,1748,0,0,0,0.0,0,0.0,28170,202,"anomaly detected at 2018-07-30 00:40:00 due to high value of num_routes=202, num_new_routes=202, num_withdrawals=1748, num_announcements=28170, num_unique_prefixes_announced=202"
2018-07-30 00:45:00,58224,97,29,201,0,68,15,5.268041237113402,4,2.391752577319588,514,97,"anomaly detected at 2018-07-30 00:45:00 due to high value of num_new_routes=29, num_withdrawals=201, num_route_changes=68, max_path_length=15, num_announcements=514"
2018-07-30 00:50:00,58224,14,8,92,0,6,8,3.142857142857143,1,0.4285714285714285,16,14,anomaly detected at 2018-07-30 00:50:00 due to high value of num_route_changes=6
2018-07-30 00:55:00,58224,2,2,144,0,0,0,0.0,0,0.0,504,2,no anomalies detected
2018-07-30 01:00:00,58224,7,7,2,0,0,0,0.0,0,0.0,12,7,no anomalies detected
2018-07-30 01:05:00,58224,5,5,7,0,0,0,0.0,0,0.0,7,5,no anomalies detected
2018-07-30 01:10:00,58224,26,23,2,0,3,14,1.6153846153846154,2,0.2307692307692307,34,26,anomaly detected at 2018-07-30 01:10:00 due to high value of max_path_length=14
2018-07-30 01:15:00,58224,76,76,26,0,0,0,0.0,0,0.0,1522,76,no anomalies detected
2018-07-30 01:20:00,58224,27,27,76,0,0,0,0.0,0,0.0,54,27,no anomalies detected
2018-07-30 01:25:00,58224,106,104,717,0,2,11,0.1792452830188679,5,0.0754716981132075,17555,106,anomaly detected at 2018-07-30 01:25:00 due to high value of max_path_length=11
2018-07-30 01:30:00,58224,83,72,173,0,11,8,0.8072289156626506,6,0.4939759036144578,1435,83,no anomalies detected
2018-07-30 01:35:00,58224,94,13,131,0,44,15,9.914893617021276,14,4.095744680851064,4334,94,"anomaly detected at 2018-07-30 01:35:00 due to high value of avg_path_length=9.914893617021276, max_edit_distance=14"
2018-07-30 01:40:00,58224,48,0,46,0,48,15,11.270833333333334,13,8.083333333333334,154,48,no anomalies detected
2018-07-30 01:45:00,58224,81,46,97,0,35,16,5.580246913580247,13,1.123456790123457,1758,81,anomaly detected at 2018-07-30 01:45:00 due to high value of avg_edit_distance=1.123456790123457
2018-07-30 01:50:00,58224,21,14,84,0,7,5,1.6666666666666667,4,1.3333333333333333,234,21,"anomaly detected at 2018-07-30 01:50:00 due to high value of max_path_length=5, max_edit_distance=4"
2018-07-30 01:55:00,58224,81,67,11,0,10,5,0.8641975308641975,1,0.1234567901234567,6190,81,no anomalies detected
2018-07-30 02:00:00,58224,44,4,1570,0,40,16,7.818181818181818,14,5.75,13252,44,"anomaly detected at 2018-07-30 02:00:00 due to high value of num_withdrawals=1570, max_path_length=16, max_edit_distance=14, avg_edit_distance=5.75"
2018-07-30 02:05:00,58224,38,12,36,0,26,16,4.157894736842105,12,4.684210526315789,136,38,anomaly detected at 2018-07-30 02:05:00 due to high value of num_withdrawals=36
2018-07-30 02:10:00,58224,88,67,74,0,13,15,2.6818181818181817,13,1.8409090909090908,534,88,no anomalies detected
2018-07-30 02:15:00,58224,164,135,134,0,29,14,1.695121951219512,13,0.3719512195121951,605,164,no anomalies detected
2018-07-30 02:20:00,58224,74,59,149,0,15,15,1.5405405405405406,13,0.7567567567567568,77,74,no anomalies detected
2018-07-30 02:25:00,58224,46,32,60,0,14,14,2.152173913043478,4,0.9347826086956522,49,46,anomaly detected at 2018-07-30 02:25:00 due to high value of max_edit_distance=4
2018-07-30 02:30:00,58224,2,2,47,0,0,0,0.0,0,0.0,3,2,no anomalies detected
2018-07-30 02:35:00,58224,3,3,2,0,0,0,0.0,0,0.0,3,3,no anomalies detected
2018-07-30 02:40:00,58224,14,11,0,0,3,14,2.357142857142857,1,0.2142857142857142,15,14,anomaly detected at 2018-07-30 02:40:00 due to high value of max_path_length=14
2018-07-30 02:45:00,58224,15,9,1534,0,6,14,5.6,1,0.4,11050,15,anomaly detected at 2018-07-30 02:45:00 due to high value of num_withdrawals=1534
2018-07-30 02:50:00,58224,6,6,169,0,0,0,0.0,0,0.0,221,6,anomaly detected at 2018-07-30 02:50:00 due to high value of num_withdrawals=169
2018-07-30 02:55:00,58224,19,15,13,0,4,15,3.0,1,0.2105263157894736,38,19,anomaly detected at 2018-07-30 02:55:00 due to high value of max_path_length=15
2018-07-30 03:00:00,58224,154,145,10,0,9,14,0.8181818181818182,2,0.1168831168831168,7188,154,no anomalies detected
2018-07-30 03:05:00,58224,147,5,166,0,84,14,8.482993197278912,7,2.292517006802721,1824,147,"anomaly detected at 2018-07-30 03:05:00 due to high value of num_route_changes=84, avg_path_length=8.482993197278912"
2018-07-30 03:10:00,58224,0,0,332,0,0,0,0.0,0,0.0,322,0,no anomalies detected
2018-07-30 03:15:00,58224,381,381,81,0,0,0,0.0,0,0.0,1020,381,"anomaly detected at 2018-07-30 03:15:00 due to high value of num_routes=381, num_new_routes=381, num_unique_prefixes_announced=381"
2018-07-30 03:20:00,58224,0,0,381,0,0,0,0.0,0,0.0,0,0,no anomalies detected
2018-07-30 03:25:00,58224,133,133,1,0,0,0,0.0,0,0.0,6397,133,no anomalies detected
2018-07-30 03:30:00,58224,42,1,92,0,41,13,6.4523809523809526,4,2.833333333333333,119,42,anomaly detected at 2018-07-30 03:30:00 due to high value of max_path_length=13
2018-07-30 03:35:00,58224,11,1,65,0,10,18,5.363636363636363,2,1.4545454545454546,923,11,no anomalies detected
2018-07-30 03:40:00,58224,0,0,130,0,0,0,0.0,0,0.0,506,0,no anomalies detected
2018-07-30 03:45:00,58224,1,1,1,0,0,0,0.0,0,0.0,4,1,no anomalies detected
2018-07-30 03:50:00,58224,84,84,1,0,0,0,0.0,0,0.0,87,84,no anomalies detected
2018-07-30 03:55:00,58224,0,0,84,0,0,0,0.0,0,0.0,0,0,no anomalies detected
2018-07-30 04:00:00,58224,1,1,59,0,0,0,0.0,0,0.0,386,1,no anomalies detected
2018-07-30 04:05:00,58224,3,3,116,0,0,0,0.0,0,0.0,740,3,no anomalies detected
2018-07-30 04:10:00,58224,81,81,83,0,0,0,0.0,0,0.0,959,81,no anomalies detected
2018-07-30 04:15:00,58224,92,11,68,0,11,16,11.48913043478261,3,0.25,654,92,"anomaly detected at 2018-07-30 04:15:00 due to high value of max_path_length=16, avg_path_length=11.48913043478261"
2018-07-30 04:20:00,58224,0,0,193,0,0,0,0.0,0,0.0,907,0,no anomalies detected
2018-07-30 04:25:00,58224,0,0,0,0,0,0,0.0,0,0.0,0,0,no anomalies detected
2018-07-30 04:30:00,58224,24,24,2120,0,0,0,0.0,0,0.0,22548,24,"anomaly detected at 2018-07-30 04:30:00 due to high value of num_withdrawals=2120, num_announcements=22548"
2018-07-30 04:35:00,58224,48,31,1427,0,17,5,1.7708333333333333,7,1.0,12667,48,no anomalies detected
2018-07-30 04:40:00,58224,147,104,1442,0,43,16,2.0136054421768708,5,0.8775510204081632,7882,147,anomaly detected at 2018-07-30 04:40:00 due to high value of max_path_length=16
2018-07-30 04:45:00,58224,14,0,511,0,14,6,6.0,3,3.0,1643,14,anomaly detected at 2018-07-30 04:45:00 due to high value of max_path_length=6
2018-07-30 04:50:00,58224,16,16,717,0,0,0,0.0,0,0.0,8863,16,no anomalies detected
2018-07-30 04:55:00,58224,219,208,2087,0,11,5,0.2191780821917808,2,0.1004566210045662,29460,219,"anomaly detected at 2018-07-30 04:55:00 due to high value of num_routes=219, num_new_routes=208, num_withdrawals=2087, num_announcements=29460, num_unique_prefixes_announced=219"
2018-07-30 05:00:00,58224,105,6,1754,0,99,13,6.419047619047619,11,3.4,11578,105,"anomaly detected at 2018-07-30 05:00:00 due to high value of num_new_routes=6, num_route_changes=99, max_edit_distance=11"
2018-07-30 05:05:00,58224,46,23,1291,0,23,9,2.847826086956522,4,1.4565217391304348,7661,46,anomaly detected at 2018-07-30 05:05:00 due to high value of num_route_changes=23
2018-07-30 05:10:00,58224,53,30,320,0,21,14,2.641509433962264,4,0.9056603773584906,11385,53,no anomalies detected
2018-07-30 05:15:00,58224,9,6,51,0,3,5,1.6666666666666667,4,1.1111111111111112,853,9,no anomalies detected
2018-07-30 05:20:00,58224,8,3,5,0,5,9,5.25,6,2.625,1019,8,no anomalies detected
2018-07-30 05:25:00,58224,26,26,8,0,0,0,0.0,0,0.0,1223,26,no anomalies detected
2018-07-30 05:30:00,58224,36,15,495,0,21,5,2.9166666666666665,5,2.083333333333333,2153,36,no anomalies detected
2018-07-30 05:35:00,58224,58,36,30,0,20,16,3.0517241379310347,5,1.2586206896551724,1385,58,anomaly detected at 2018-07-30 05:35:00 due to high value of max_path_length=16
2018-07-30 05:40:00,58224,31,9,36,0,18,16,6.225806451612903,3,1.6451612903225807,140,31,no anomalies detected
2018-07-30 05:45:00,58224,21,4,107,0,17,17,7.0,5,2.333333333333333,1018,21,no anomalies detected
2018-07-30 05:50:00,58224,77,63,8,0,14,14,1.6623376623376624,7,0.8311688311688312,95,77,no anomalies detected
2018-07-30 05:55:00,58224,34,5,130,0,29,12,6.470588235294118,7,2.647058823529412,1008,34,no anomalies detected
2018-07-30 06:00:00,58224,9,4,36,0,5,17,4.777777777777778,15,2.333333333333333,194,9,anomaly detected at 2018-07-30 06:00:00 due to high value of max_edit_distance=15
2018-07-30 06:05:00,58224,47,44,79,0,3,14,0.5531914893617021,3,0.1914893617021276,2550,47,anomaly detected at 2018-07-30 06:05:00 due to high value of max_edit_distance=3
2018-07-30 06:10:00,58224,135,118,30,0,17,15,0.9777777777777776,5,0.3407407407407407,765,135,no anomalies detected
2018-07-30 06:15:00,58224,118,38,124,0,80,15,4.186440677966102,7,2.7711864406779663,4702,118,anomaly detected at 2018-07-30 06:15:00 due to high value of num_route_changes=80
2018-07-30 06:20:00,58224,12,9,248,0,3,5,1.25,5,1.0,1317,12,"anomaly detected at 2018-07-30 06:20:00 due to high value of num_route_changes=3, max_path_length=5"
2018-07-30 06:25:00,58224,106,98,3836,0,8,10,0.5377358490566038,8,0.2641509433962264,55780,106,"anomaly detected at 2018-07-30 06:25:00 due to high value of num_withdrawals=3836, num_announcements=55780"
2018-07-30 06:30:00,58224,213,111,3872,0,102,12,3.610328638497653,8,2.516431924882629,17567,213,"anomaly detected at 2018-07-30 06:30:00 due to high value of num_route_changes=102, num_announcements=17567"
2018-07-30 06:35:00,58224,28,0,369,0,28,11,8.642857142857142,7,3.607142857142857,862,28,"anomaly detected at 2018-07-30 06:35:00 due to high value of num_routes=28, num_withdrawals=369, num_route_changes=28, num_unique_prefixes_announced=28"
2018-07-30 06:40:00,58224,21,20,128,0,1,5,0.238095238095238,3,0.1428571428571428,528,21,anomaly detected at 2018-07-30 06:40:00 due to high value of avg_path_length=0.238095238095238
2018-07-30 06:45:00,58224,6,5,130,0,1,9,1.5,7,1.1666666666666667,1057,6,no anomalies detected
2018-07-30 06:50:00,58224,2,0,158,0,2,8,6.5,5,3.0,791,2,no anomalies detected
2018-07-30 06:55:00,58224,4,3,128,0,1,7,1.75,4,1.0,564,4,no anomalies detected
2018-07-30 07:00:00,58224,125,121,85,0,4,10,0.248,5,0.088,627,125,no anomalies detected
2018-07-30 07:05:00,58224,6,1,207,0,5,8,5.833333333333333,8,3.0,630,6,no anomalies detected
2018-07-30 07:10:00,58224,10,5,99,0,5,8,3.8,4,1.2,1144,10,no anomalies detected
